JiraGitKey,JiraTicketKey,StoryPoint,GitHubRepo,CommitMessage,CommitTime,ProjectName,DeveloperKey
229,38b540d9-a5bd-4d33-9e02-296a3973e491,2,repurpose viral supply-chains,Commit 17 by Logan Brown on project repurpose viral supply-chains,2023-11-22 03:39:47.410249,repurpose viral supply-chains,18
229,38b540d9-a5bd-4d33-9e02-296a3973e491,2,repurpose viral supply-chains,Commit 18 by Logan Brown on project repurpose viral supply-chains,2024-04-15 14:39:09.927784,repurpose viral supply-chains,18
229,38b540d9-a5bd-4d33-9e02-296a3973e491,2,repurpose viral supply-chains,Commit 19 by Logan Brown on project repurpose viral supply-chains,2023-07-09 21:42:45.287010,repurpose viral supply-chains,18
229,38b540d9-a5bd-4d33-9e02-296a3973e491,2,repurpose viral supply-chains,Commit 20 by Logan Brown on project repurpose viral supply-chains,2024-06-05 22:54:00.844506,repurpose viral supply-chains,18
229,38b540d9-a5bd-4d33-9e02-296a3973e491,2,repurpose viral supply-chains,Commit 21 by Logan Brown on project repurpose viral supply-chains,2024-01-28 10:36:57.635626,repurpose viral supply-chains,18
229,38b540d9-a5bd-4d33-9e02-296a3973e491,2,repurpose viral supply-chains,Commit 22 by Logan Brown on project repurpose viral supply-chains,2024-02-23 03:23:46.933752,repurpose viral supply-chains,18
229,38b540d9-a5bd-4d33-9e02-296a3973e491,2,repurpose viral supply-chains,Commit 23 by Logan Brown on project repurpose viral supply-chains,2023-10-11 13:48:58.489967,repurpose viral supply-chains,18
229,38b540d9-a5bd-4d33-9e02-296a3973e491,2,repurpose viral supply-chains,Commit 24 by Logan Brown on project repurpose viral supply-chains,2023-07-18 01:41:07.815310,repurpose viral supply-chains,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 1 by Logan Brown on project engineer cross-media e-business,2023-12-11 07:37:40.253304,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 2 by Logan Brown on project engineer cross-media e-business,2024-03-01 03:22:59.841830,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 3 by Logan Brown on project engineer cross-media e-business,2023-08-26 14:55:13.049169,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 4 by Logan Brown on project engineer cross-media e-business,2024-05-16 16:00:32.960244,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 5 by Logan Brown on project engineer cross-media e-business,2023-07-10 11:00:28.341023,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 6 by Logan Brown on project engineer cross-media e-business,2023-10-07 17:19:25.823334,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 7 by Logan Brown on project engineer cross-media e-business,2023-08-17 06:36:07.048465,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 8 by Logan Brown on project engineer cross-media e-business,2024-03-26 04:03:16.687218,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 9 by Logan Brown on project engineer cross-media e-business,2023-07-15 05:03:09.131135,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 10 by Logan Brown on project engineer cross-media e-business,2024-02-25 02:56:02.877371,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 11 by Logan Brown on project engineer cross-media e-business,2024-06-17 08:42:37.445380,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 12 by Logan Brown on project engineer cross-media e-business,2024-02-18 17:09:41.273124,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 13 by Logan Brown on project engineer cross-media e-business,2023-07-29 15:16:09.598713,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 14 by Logan Brown on project engineer cross-media e-business,2023-08-08 03:43:39.791278,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 15 by Logan Brown on project engineer cross-media e-business,2023-12-29 22:35:26.824229,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 16 by Logan Brown on project engineer cross-media e-business,2023-12-07 00:58:11.485278,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 17 by Logan Brown on project engineer cross-media e-business,2023-10-16 11:40:02.032749,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 18 by Logan Brown on project engineer cross-media e-business,2023-08-08 17:58:05.337532,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 19 by Logan Brown on project engineer cross-media e-business,2023-06-25 07:42:46.743616,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 20 by Logan Brown on project engineer cross-media e-business,2023-09-09 22:14:21.435427,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 21 by Logan Brown on project engineer cross-media e-business,2024-05-26 11:02:13.136925,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 22 by Logan Brown on project engineer cross-media e-business,2023-10-19 05:24:19.001569,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 23 by Logan Brown on project engineer cross-media e-business,2023-08-10 19:03:14.079900,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 24 by Logan Brown on project engineer cross-media e-business,2023-07-29 09:02:45.038451,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 25 by Logan Brown on project engineer cross-media e-business,2023-06-15 06:39:40.634333,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 26 by Logan Brown on project engineer cross-media e-business,2024-02-26 18:08:22.801242,engineer cross-media e-business,18
230,e805c2ef-248b-4c5c-a1d7-7af93eda9688,3,engineer cross-media e-business,Commit 27 by Logan Brown on project engineer cross-media e-business,2024-04-14 03:54:20.229724,engineer cross-media e-business,18
231,76ad6ac3-2e7f-4ade-aef0-602cee901838,15,synergize dynamic e-commerce,Commit 1 by Shane Cook on project synergize dynamic e-commerce,2024-02-18 23:51:52.586047,synergize dynamic e-commerce,6
231,76ad6ac3-2e7f-4ade-aef0-602cee901838,15,synergize dynamic e-commerce,Commit 2 by Shane Cook on project synergize dynamic e-commerce,2024-02-13 03:23:29.036984,synergize dynamic e-commerce,6
231,76ad6ac3-2e7f-4ade-aef0-602cee901838,15,synergize dynamic e-commerce,Commit 3 by Shane Cook on project synergize dynamic e-commerce,2024-01-24 09:51:37.006883,synergize dynamic e-commerce,6
231,76ad6ac3-2e7f-4ade-aef0-602cee901838,15,synergize dynamic e-commerce,Commit 4 by Shane Cook on project synergize dynamic e-commerce,2023-11-05 02:16:53.806931,synergize dynamic e-commerce,6
231,76ad6ac3-2e7f-4ade-aef0-602cee901838,15,synergize dynamic e-commerce,Commit 5 by Shane Cook on project synergize dynamic e-commerce,2023-10-18 18:01:29.475124,synergize dynamic e-commerce,6
232,cc0adccb-fd8f-45c2-8399-94a0ebb71850,6,repurpose viral supply-chains,Commit 1 by Elizabeth Arroyo on project repurpose viral supply-chains,2023-05-24 23:23:16.402632,repurpose viral supply-chains,9
232,cc0adccb-fd8f-45c2-8399-94a0ebb71850,6,repurpose viral supply-chains,Commit 2 by Elizabeth Arroyo on project repurpose viral supply-chains,2024-01-04 19:09:41.526680,repurpose viral supply-chains,9
232,cc0adccb-fd8f-45c2-8399-94a0ebb71850,6,repurpose viral supply-chains,Commit 3 by Elizabeth Arroyo on project repurpose viral supply-chains,2024-06-25 18:34:57.760022,repurpose viral supply-chains,9
232,cc0adccb-fd8f-45c2-8399-94a0ebb71850,6,repurpose viral supply-chains,Commit 4 by Elizabeth Arroyo on project repurpose viral supply-chains,2024-03-05 13:31:55.753961,repurpose viral supply-chains,9
232,cc0adccb-fd8f-45c2-8399-94a0ebb71850,6,repurpose viral supply-chains,Commit 5 by Elizabeth Arroyo on project repurpose viral supply-chains,2024-01-21 09:58:58.605638,repurpose viral supply-chains,9
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 1 by Joshua Sparks on project reinvent vertical networks,2024-05-27 22:12:28.685817,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 2 by Joshua Sparks on project reinvent vertical networks,2024-03-21 03:37:01.206901,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 3 by Joshua Sparks on project reinvent vertical networks,2024-07-01 07:55:22.163923,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 4 by Joshua Sparks on project reinvent vertical networks,2024-07-04 11:45:26.577317,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 5 by Joshua Sparks on project reinvent vertical networks,2024-02-18 20:06:12.435448,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 6 by Joshua Sparks on project reinvent vertical networks,2024-03-18 04:18:26.596153,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 7 by Joshua Sparks on project reinvent vertical networks,2024-04-28 12:18:21.534942,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 8 by Joshua Sparks on project reinvent vertical networks,2024-05-20 06:32:15.368536,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 9 by Joshua Sparks on project reinvent vertical networks,2024-04-25 10:13:44.467592,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 10 by Joshua Sparks on project reinvent vertical networks,2024-07-08 16:29:45.377674,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 11 by Joshua Sparks on project reinvent vertical networks,2024-05-06 01:01:37.308522,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 12 by Joshua Sparks on project reinvent vertical networks,2024-06-05 08:34:26.421791,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 13 by Joshua Sparks on project reinvent vertical networks,2024-05-24 02:28:15.749408,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 14 by Joshua Sparks on project reinvent vertical networks,2024-03-01 02:38:13.110978,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 15 by Joshua Sparks on project reinvent vertical networks,2024-03-22 06:34:00.043075,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 16 by Joshua Sparks on project reinvent vertical networks,2024-03-31 00:08:16.496080,reinvent vertical networks,7
233,8e97a943-c24f-4d3a-b37e-a5b49b6afc4b,16,reinvent vertical networks,Commit 17 by Joshua Sparks on project reinvent vertical networks,2024-02-11 07:01:12.575556,reinvent vertical networks,7
234,72bcced9-4d41-4fdf-9b80-051ffcd2c3cb,1,repurpose viral supply-chains,Commit 1 by John Jefferson on project repurpose viral supply-chains,2024-06-03 23:10:58.026609,repurpose viral supply-chains,8
234,72bcced9-4d41-4fdf-9b80-051ffcd2c3cb,1,repurpose viral supply-chains,Commit 2 by John Jefferson on project repurpose viral supply-chains,2024-06-06 16:15:50.075447,repurpose viral supply-chains,8
234,72bcced9-4d41-4fdf-9b80-051ffcd2c3cb,1,repurpose viral supply-chains,Commit 3 by John Jefferson on project repurpose viral supply-chains,2024-07-29 13:06:24.696773,repurpose viral supply-chains,8
234,72bcced9-4d41-4fdf-9b80-051ffcd2c3cb,1,repurpose viral supply-chains,Commit 4 by John Jefferson on project repurpose viral supply-chains,2024-06-25 12:50:06.552223,repurpose viral supply-chains,8
234,72bcced9-4d41-4fdf-9b80-051ffcd2c3cb,1,repurpose viral supply-chains,Commit 5 by John Jefferson on project repurpose viral supply-chains,2024-06-18 04:02:43.654604,repurpose viral supply-chains,8
234,72bcced9-4d41-4fdf-9b80-051ffcd2c3cb,1,repurpose viral supply-chains,Commit 6 by John Jefferson on project repurpose viral supply-chains,2024-06-19 18:28:35.001792,repurpose viral supply-chains,8
234,72bcced9-4d41-4fdf-9b80-051ffcd2c3cb,1,repurpose viral supply-chains,Commit 7 by John Jefferson on project repurpose viral supply-chains,2024-06-24 17:00:21.637113,repurpose viral supply-chains,8
234,72bcced9-4d41-4fdf-9b80-051ffcd2c3cb,1,repurpose viral supply-chains,Commit 8 by John Jefferson on project repurpose viral supply-chains,2024-05-30 17:42:30.649988,repurpose viral supply-chains,8
234,72bcced9-4d41-4fdf-9b80-051ffcd2c3cb,1,repurpose viral supply-chains,Commit 9 by John Jefferson on project repurpose viral supply-chains,2024-08-12 04:23:28.114369,repurpose viral supply-chains,8
234,72bcced9-4d41-4fdf-9b80-051ffcd2c3cb,1,repurpose viral supply-chains,Commit 10 by John Jefferson on project repurpose viral supply-chains,2024-07-07 23:26:54.520149,repurpose viral supply-chains,8
234,72bcced9-4d41-4fdf-9b80-051ffcd2c3cb,1,repurpose viral supply-chains,Commit 11 by John Jefferson on project repurpose viral supply-chains,2024-07-31 00:58:09.429907,repurpose viral supply-chains,8
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 1 by Shane Cook on project enable best-of-breed deliverables,2024-01-25 04:03:48.050118,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 2 by Shane Cook on project enable best-of-breed deliverables,2024-01-14 18:34:48.277401,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 3 by Shane Cook on project enable best-of-breed deliverables,2024-01-15 14:47:27.627851,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 4 by Shane Cook on project enable best-of-breed deliverables,2024-01-15 03:43:36.482801,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 5 by Shane Cook on project enable best-of-breed deliverables,2024-01-15 20:42:19.794541,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 6 by Shane Cook on project enable best-of-breed deliverables,2024-01-20 03:07:56.048660,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 7 by Shane Cook on project enable best-of-breed deliverables,2024-01-17 12:28:34.746104,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 8 by Shane Cook on project enable best-of-breed deliverables,2024-01-24 08:41:22.448732,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 9 by Shane Cook on project enable best-of-breed deliverables,2024-01-22 05:42:04.019723,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 10 by Shane Cook on project enable best-of-breed deliverables,2024-01-12 05:12:00.349787,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 11 by Shane Cook on project enable best-of-breed deliverables,2024-01-17 08:16:52.281568,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 12 by Shane Cook on project enable best-of-breed deliverables,2024-01-26 00:31:25.352549,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 13 by Shane Cook on project enable best-of-breed deliverables,2024-01-13 21:07:32.381413,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 14 by Shane Cook on project enable best-of-breed deliverables,2024-01-18 18:42:39.804953,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 15 by Shane Cook on project enable best-of-breed deliverables,2024-01-14 23:15:59.179621,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 16 by Shane Cook on project enable best-of-breed deliverables,2024-01-17 04:51:11.807455,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 17 by Shane Cook on project enable best-of-breed deliverables,2024-01-17 00:04:58.019175,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 18 by Shane Cook on project enable best-of-breed deliverables,2024-01-13 17:48:02.874498,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 19 by Shane Cook on project enable best-of-breed deliverables,2024-01-22 13:38:26.835405,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 20 by Shane Cook on project enable best-of-breed deliverables,2024-01-26 13:11:08.515456,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 21 by Shane Cook on project enable best-of-breed deliverables,2024-01-19 08:09:04.987122,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 22 by Shane Cook on project enable best-of-breed deliverables,2024-01-27 19:34:48.432058,enable best-of-breed deliverables,6
235,4125286a-ef15-4a03-9ee0-0e38f102b6ff,19,enable best-of-breed deliverables,Commit 23 by Shane Cook on project enable best-of-breed deliverables,2024-01-15 07:04:53.993117,enable best-of-breed deliverables,6
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 1 by Douglas Rollins on project reinvent vertical networks,2024-06-13 21:48:16.700534,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 2 by Douglas Rollins on project reinvent vertical networks,2024-07-20 14:34:41.225933,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 3 by Douglas Rollins on project reinvent vertical networks,2024-07-17 10:38:48.995931,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 4 by Douglas Rollins on project reinvent vertical networks,2024-07-27 07:01:06.194809,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 5 by Douglas Rollins on project reinvent vertical networks,2024-06-27 11:27:03.649965,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 6 by Douglas Rollins on project reinvent vertical networks,2024-04-19 18:48:49.160026,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 7 by Douglas Rollins on project reinvent vertical networks,2024-07-01 20:17:57.344979,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 8 by Douglas Rollins on project reinvent vertical networks,2024-03-23 22:10:29.493462,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 9 by Douglas Rollins on project reinvent vertical networks,2024-06-09 13:20:12.234384,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 10 by Douglas Rollins on project reinvent vertical networks,2024-03-27 18:20:01.516183,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 11 by Douglas Rollins on project reinvent vertical networks,2024-03-22 18:14:37.664431,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 12 by Douglas Rollins on project reinvent vertical networks,2024-05-18 01:32:36.284600,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 13 by Douglas Rollins on project reinvent vertical networks,2024-03-24 01:59:11.913442,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 14 by Douglas Rollins on project reinvent vertical networks,2024-03-30 18:18:05.135589,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 15 by Douglas Rollins on project reinvent vertical networks,2024-03-25 19:51:18.814197,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 16 by Douglas Rollins on project reinvent vertical networks,2024-05-23 04:47:23.877829,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 17 by Douglas Rollins on project reinvent vertical networks,2024-06-22 10:17:17.614331,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 18 by Douglas Rollins on project reinvent vertical networks,2024-05-11 03:28:06.346191,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 19 by Douglas Rollins on project reinvent vertical networks,2024-04-20 21:45:36.215327,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 20 by Douglas Rollins on project reinvent vertical networks,2024-04-06 14:28:18.191819,reinvent vertical networks,5
236,be06cdb5-85e7-496f-a269-d9bb998dab20,8,reinvent vertical networks,Commit 21 by Douglas Rollins on project reinvent vertical networks,2024-04-16 14:14:34.953931,reinvent vertical networks,5
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 1 by Michelle Miller on project engineer open-source niches,2023-08-25 16:45:11.610257,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 2 by Michelle Miller on project engineer open-source niches,2024-01-25 13:52:39.478160,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 3 by Michelle Miller on project engineer open-source niches,2024-04-19 03:34:37.816913,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 4 by Michelle Miller on project engineer open-source niches,2024-02-16 09:49:35.087235,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 5 by Michelle Miller on project engineer open-source niches,2023-08-09 22:06:21.831373,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 6 by Michelle Miller on project engineer open-source niches,2024-04-20 20:18:12.279070,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 7 by Michelle Miller on project engineer open-source niches,2024-05-27 02:56:14.905096,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 8 by Michelle Miller on project engineer open-source niches,2024-01-04 02:54:30.340064,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 9 by Michelle Miller on project engineer open-source niches,2023-11-26 04:28:03.411459,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 10 by Michelle Miller on project engineer open-source niches,2023-07-26 08:13:29.862109,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 11 by Michelle Miller on project engineer open-source niches,2023-08-02 14:31:20.620436,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 12 by Michelle Miller on project engineer open-source niches,2024-03-29 20:39:43.557847,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 13 by Michelle Miller on project engineer open-source niches,2024-05-05 20:31:50.124793,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 14 by Michelle Miller on project engineer open-source niches,2023-12-16 04:45:10.174071,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 15 by Michelle Miller on project engineer open-source niches,2023-10-22 21:20:40.053370,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 16 by Michelle Miller on project engineer open-source niches,2024-06-15 23:51:47.861200,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 17 by Michelle Miller on project engineer open-source niches,2023-07-25 19:46:45.804984,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 18 by Michelle Miller on project engineer open-source niches,2024-04-17 09:23:08.997390,engineer open-source niches,14
237,c522cefa-9325-4f74-9981-3a4b61622215,6,engineer open-source niches,Commit 19 by Michelle Miller on project engineer open-source niches,2024-02-04 02:06:34.446087,engineer open-source niches,14
238,9595f07a-6b37-4df4-b6d9-76437f479527,4,synergize dynamic e-commerce,Commit 1 by Brittney Murray on project synergize dynamic e-commerce,2024-02-08 17:50:21.944890,synergize dynamic e-commerce,20
238,9595f07a-6b37-4df4-b6d9-76437f479527,4,synergize dynamic e-commerce,Commit 2 by Brittney Murray on project synergize dynamic e-commerce,2023-11-15 13:56:41.108047,synergize dynamic e-commerce,20
238,9595f07a-6b37-4df4-b6d9-76437f479527,4,synergize dynamic e-commerce,Commit 3 by Brittney Murray on project synergize dynamic e-commerce,2024-01-29 02:59:37.248283,synergize dynamic e-commerce,20
238,9595f07a-6b37-4df4-b6d9-76437f479527,4,synergize dynamic e-commerce,Commit 4 by Brittney Murray on project synergize dynamic e-commerce,2024-01-19 01:02:54.638762,synergize dynamic e-commerce,20
238,9595f07a-6b37-4df4-b6d9-76437f479527,4,synergize dynamic e-commerce,Commit 5 by Brittney Murray on project synergize dynamic e-commerce,2023-09-24 19:13:10.601462,synergize dynamic e-commerce,20
